Pathogen,Antibiotic,Region
Klebsiella pneumoniae,Levofloxacin,Switzerland
Klebsiella pneumoniae,Levofloxacin,United Kingdom of Great Britain and Northern Ireland
Klebsiella pneumoniae,Levofloxacin,United Kingdom of Great Britain and Northern Ireland
Klebsiella pneumoniae,Levofloxacin,United Kingdom of Great Britain and Northern Ireland
Klebsiella pneumoniae,Levofloxacin,United Kingdom of Great Britain and Northern Ireland
Klebsiella pneumoniae,Levofloxacin,Japan
Klebsiella pneumoniae,Levofloxacin,Japan
Klebsiella pneumoniae,Levofloxacin,Japan
Klebsiella pneumoniae,Levofloxacin,Japan
Klebsiella pneumoniae,Levofloxacin,Nepal
Klebsiella pneumoniae,Levofloxacin,Nepal
Klebsiella pneumoniae,Levofloxacin,Nepal
Klebsiella pneumoniae,Levofloxacin,Nepal
Klebsiella pneumoniae,Levofloxacin,Pakistan
Klebsiella pneumoniae,Levofloxacin,Pakistan
Klebsiella pneumoniae,Levofloxacin,Pakistan
Klebsiella pneumoniae,Levofloxacin,Pakistan
Klebsiella pneumoniae,Levofloxacin,Philippines
Klebsiella pneumoniae,Levofloxacin,Philippines
Klebsiella pneumoniae,Levofloxacin,Philippines
Klebsiella pneumoniae,Levofloxacin,Philippines
Klebsiella pneumoniae,Levofloxacin,Saudi Arabia
Klebsiella pneumoniae,Levofloxacin,Saudi Arabia
Klebsiella pneumoniae,Levofloxacin,Saudi Arabia
Klebsiella pneumoniae,Levofloxacin,Saudi Arabia
Klebsiella pneumoniae,Levofloxacin,Thailand
Klebsiella pneumoniae,Levofloxacin,Thailand
Klebsiella pneumoniae,Levofloxacin,Thailand
Klebsiella pneumoniae,Levofloxacin,Thailand
Klebsiella pneumoniae,Meropenem,United Arab Emirates
Klebsiella pneumoniae,Meropenem,United Arab Emirates
Klebsiella pneumoniae,Meropenem,United Arab Emirates
Klebsiella pneumoniae,Meropenem,United Arab Emirates
Klebsiella pneumoniae,Meropenem,Argentina
Klebsiella pneumoniae,Meropenem,Argentina
Klebsiella pneumoniae,Meropenem,Argentina
Klebsiella pneumoniae,Meropenem,Argentina
Klebsiella pneumoniae,Meropenem,Bahrain
Klebsiella pneumoniae,Meropenem,Bahrain
Klebsiella pneumoniae,Meropenem,Bahrain
Klebsiella pneumoniae,Meropenem,Bahrain
Klebsiella pneumoniae,Meropenem,Finland
Klebsiella pneumoniae,Meropenem,Finland
Klebsiella pneumoniae,Meropenem,Finland
Klebsiella pneumoniae,Meropenem,Finland
Klebsiella pneumoniae,Meropenem,United Kingdom of Great Britain and Northern Ireland
Klebsiella pneumoniae,Meropenem,United Kingdom of Great Britain and Northern Ireland
Klebsiella pneumoniae,Meropenem,United Kingdom of Great Britain and Northern Ireland
Klebsiella pneumoniae,Meropenem,United Kingdom of Great Britain and Northern Ireland
Klebsiella pneumoniae,Meropenem,Japan
Klebsiella pneumoniae,Meropenem,Japan
Klebsiella pneumoniae,Meropenem,Japan
Klebsiella pneumoniae,Meropenem,Japan
Klebsiella pneumoniae,Meropenem,Republic of Korea
Klebsiella pneumoniae,Meropenem,Republic of Korea
Klebsiella pneumoniae,Meropenem,Republic of Korea
Klebsiella pneumoniae,Meropenem,Republic of Korea
Klebsiella pneumoniae,Meropenem,Malaysia
Klebsiella pneumoniae,Meropenem,Malaysia
Klebsiella pneumoniae,Meropenem,Malaysia
Klebsiella pneumoniae,Meropenem,Malaysia
Klebsiella pneumoniae,Meropenem,Nepal
Klebsiella pneumoniae,Meropenem,Nepal
Klebsiella pneumoniae,Meropenem,Nepal
Klebsiella pneumoniae,Meropenem,Nepal
Klebsiella pneumoniae,Meropenem,Saudi Arabia
Klebsiella pneumoniae,Meropenem,Saudi Arabia
Klebsiella pneumoniae,Meropenem,Saudi Arabia
Klebsiella pneumoniae,Meropenem,Saudi Arabia
Klebsiella pneumoniae,Meropenem,Sweden
Klebsiella pneumoniae,Meropenem,Sweden
Klebsiella pneumoniae,Meropenem,Sweden
Klebsiella pneumoniae,Meropenem,Sweden
Klebsiella pneumoniae,Meropenem,Thailand
Klebsiella pneumoniae,Meropenem,Thailand
Klebsiella pneumoniae,Meropenem,Thailand
Klebsiella pneumoniae,Meropenem,Thailand
Escherichia coli,Ceftazidime,United Arab Emirates
Escherichia coli,Ceftazidime,United Arab Emirates
Escherichia coli,Ceftazidime,United Arab Emirates
Escherichia coli,Ceftazidime,United Arab Emirates
Escherichia coli,Ceftazidime,Argentina
Escherichia coli,Ceftazidime,Argentina
Escherichia coli,Ceftazidime,Argentina
Escherichia coli,Ceftazidime,Argentina
Escherichia coli,Ceftazidime,Bangladesh
Escherichia coli,Ceftazidime,Bangladesh
Escherichia coli,Ceftazidime,Bangladesh
Escherichia coli,Ceftazidime,Bangladesh
Escherichia coli,Ceftazidime,Switzerland
Escherichia coli,Ceftazidime,Switzerland
Escherichia coli,Ceftazidime,Switzerland
Escherichia coli,Ceftazidime,Switzerland
Escherichia coli,Ceftazidime,Finland
Escherichia coli,Ceftazidime,Finland
Escherichia coli,Ceftazidime,Finland
Escherichia coli,Ceftazidime,Finland
Escherichia coli,Ceftazidime,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ceftazidime,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ceftazidime,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ceftazidime,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ceftazidime,India
Escherichia coli,Ceftazidime,India
Escherichia coli,Ceftazidime,India
Escherichia coli,Ceftazidime,India
Escherichia coli,Ceftazidime,Japan
Escherichia coli,Ceftazidime,Japan
Escherichia coli,Ceftazidime,Japan
Escherichia coli,Ceftazidime,Japan
Escherichia coli,Ceftazidime,Republic of Korea
Escherichia coli,Ceftazidime,Republic of Korea
Escherichia coli,Ceftazidime,Republic of Korea
Escherichia coli,Ceftazidime,Republic of Korea
Escherichia coli,Ceftazidime,Lao People's Democratic Republic
Escherichia coli,Ceftazidime,Lao People's Democratic Republic
Escherichia coli,Ceftazidime,Lao People's Democratic Republic
Escherichia coli,Ceftazidime,Lao People's Democratic Republic
Escherichia coli,Ceftazidime,Lebanon
Escherichia coli,Ceftazidime,Lebanon
Escherichia coli,Ceftazidime,Lebanon
Escherichia coli,Ceftazidime,Lebanon
Escherichia coli,Ceftazidime,Malaysia
Escherichia coli,Ceftazidime,Malaysia
Escherichia coli,Ceftazidime,Malaysia
Escherichia coli,Ceftazidime,Malaysia
Escherichia coli,Ceftazidime,Norway
Escherichia coli,Ceftazidime,Norway
Escherichia coli,Ceftazidime,Norway
Escherichia coli,Ceftazidime,Norway
Escherichia coli,Ceftazidime,Nepal
Escherichia coli,Ceftazidime,Nepal
Escherichia coli,Ceftazidime,Nepal
Escherichia coli,Ceftazidime,Nepal
Escherichia coli,Ceftazidime,Oman
Escherichia coli,Ceftazidime,Oman
Escherichia coli,Ceftazidime,Oman
Escherichia coli,Ceftazidime,Oman
Escherichia coli,Ceftazidime,Pakistan
Escherichia coli,Ceftazidime,Pakistan
Escherichia coli,Ceftazidime,Pakistan
Escherichia coli,Ceftazidime,Pakistan
Escherichia coli,Ceftazidime,Philippines
Escherichia coli,Ceftazidime,Philippines
Escherichia coli,Ceftazidime,Philippines
Escherichia coli,Ceftazidime,Philippines
Escherichia coli,Ceftazidime,Saudi Arabia
Escherichia coli,Ceftazidime,Saudi Arabia
Escherichia coli,Ceftazidime,Saudi Arabia
Escherichia coli,Ceftazidime,Saudi Arabia
Escherichia coli,Ceftazidime,Thailand
Escherichia coli,Ceftazidime,Thailand
Escherichia coli,Ceftazidime,Thailand
Escherichia coli,Ceftazidime,Thailand
Escherichia coli,Ceftazidime,Tunisia
Escherichia coli,Ceftazidime,Tunisia
Escherichia coli,Ceftazidime,Tunisia
Escherichia coli,Ceftazidime,Tunisia
Escherichia coli,Ceftriaxone,United Arab Emirates
Escherichia coli,Ceftriaxone,United Arab Emirates
Escherichia coli,Ceftriaxone,United Arab Emirates
Escherichia coli,Ceftriaxone,United Arab Emirates
Escherichia coli,Ceftriaxone,Bangladesh
Escherichia coli,Ceftriaxone,Bangladesh
Escherichia coli,Ceftriaxone,Bangladesh
Escherichia coli,Ceftriaxone,Bangladesh
Escherichia coli,Ceftriaxone,Switzerland
Escherichia coli,Ceftriaxone,Switzerland
Escherichia coli,Ceftriaxone,Switzerland
Escherichia coli,Ceftriaxone,Switzerland
Escherichia coli,Ceftriaxone,Finland
Escherichia coli,Ceftriaxone,Finland
Escherichia coli,Ceftriaxone,Finland
Escherichia coli,Ceftriaxone,Finland
Escherichia coli,Ceftriaxone,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ceftriaxone,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ceftriaxone,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ceftriaxone,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ceftriaxone,India
Escherichia coli,Ceftriaxone,India
Escherichia coli,Ceftriaxone,India
Escherichia coli,Ceftriaxone,India
Escherichia coli,Ceftriaxone,Japan
Escherichia coli,Ceftriaxone,Japan
Escherichia coli,Ceftriaxone,Japan
Escherichia coli,Ceftriaxone,Japan
Escherichia coli,Ceftriaxone,Lao People's Democratic Republic
Escherichia coli,Ceftriaxone,Lao People's Democratic Republic
Escherichia coli,Ceftriaxone,Lao People's Democratic Republic
Escherichia coli,Ceftriaxone,Lao People's Democratic Republic
Escherichia coli,Ceftriaxone,Lebanon
Escherichia coli,Ceftriaxone,Lebanon
Escherichia coli,Ceftriaxone,Lebanon
Escherichia coli,Ceftriaxone,Lebanon
Escherichia coli,Ceftriaxone,Malaysia
Escherichia coli,Ceftriaxone,Malaysia
Escherichia coli,Ceftriaxone,Malaysia
Escherichia coli,Ceftriaxone,Malaysia
Escherichia coli,Ceftriaxone,Nepal
Escherichia coli,Ceftriaxone,Nepal
Escherichia coli,Ceftriaxone,Nepal
Escherichia coli,Ceftriaxone,Nepal
Escherichia coli,Ceftriaxone,Oman
Escherichia coli,Ceftriaxone,Oman
Escherichia coli,Ceftriaxone,Oman
Escherichia coli,Ceftriaxone,Oman
Escherichia coli,Ceftriaxone,Pakistan
Escherichia coli,Ceftriaxone,Pakistan
Escherichia coli,Ceftriaxone,Pakistan
Escherichia coli,Ceftriaxone,Pakistan
Escherichia coli,Ceftriaxone,Philippines
Escherichia coli,Ceftriaxone,Philippines
Escherichia coli,Ceftriaxone,Philippines
Escherichia coli,Ceftriaxone,Philippines
Escherichia coli,Ceftriaxone,Saudi Arabia
Escherichia coli,Ceftriaxone,Saudi Arabia
Escherichia coli,Ceftriaxone,Saudi Arabia
Escherichia coli,Ceftriaxone,Saudi Arabia
Escherichia coli,Ceftriaxone,Thailand
Escherichia coli,Ceftriaxone,Thailand
Escherichia coli,Ceftriaxone,Thailand
Escherichia coli,Ceftriaxone,Thailand
Escherichia coli,Ciprofloxacin,United Arab Emirates
Escherichia coli,Ciprofloxacin,United Arab Emirates
Escherichia coli,Ciprofloxacin,United Arab Emirates
Escherichia coli,Ciprofloxacin,United Arab Emirates
Escherichia coli,Ciprofloxacin,Argentina
Escherichia coli,Ciprofloxacin,Argentina
Escherichia coli,Ciprofloxacin,Argentina
Escherichia coli,Ciprofloxacin,Argentina
Escherichia coli,Ciprofloxacin,Bangladesh
Escherichia coli,Ciprofloxacin,Bangladesh
Escherichia coli,Ciprofloxacin,Bangladesh
Escherichia coli,Ciprofloxacin,Bangladesh
Escherichia coli,Ciprofloxacin,Switzerland
Escherichia coli,Ciprofloxacin,Switzerland
Escherichia coli,Ciprofloxacin,Switzerland
Escherichia coli,Ciprofloxacin,Switzerland
Escherichia coli,Ciprofloxacin,Finland
Escherichia coli,Ciprofloxacin,Finland
Escherichia coli,Ciprofloxacin,Finland
Escherichia coli,Ciprofloxacin,Finland
Escherichia coli,Ciprofloxacin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ciprofloxacin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ciprofloxacin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ciprofloxacin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ciprofloxacin,India
Escherichia coli,Ciprofloxacin,India
Escherichia coli,Ciprofloxacin,India
Escherichia coli,Ciprofloxacin,India
Escherichia coli,Ciprofloxacin,Japan
Escherichia coli,Ciprofloxacin,Japan
Escherichia coli,Ciprofloxacin,Japan
Escherichia coli,Ciprofloxacin,Japan
Escherichia coli,Ciprofloxacin,Republic of Korea
Escherichia coli,Ciprofloxacin,Republic of Korea
Escherichia coli,Ciprofloxacin,Republic of Korea
Escherichia coli,Ciprofloxacin,Republic of Korea
Escherichia coli,Ciprofloxacin,Lao People's Democratic Republic
Escherichia coli,Ciprofloxacin,Lao People's Democratic Republic
Escherichia coli,Ciprofloxacin,Lao People's Democratic Republic
Escherichia coli,Ciprofloxacin,Lao People's Democratic Republic
Escherichia coli,Ciprofloxacin,Lebanon
Escherichia coli,Ciprofloxacin,Lebanon
Escherichia coli,Ciprofloxacin,Lebanon
Escherichia coli,Ciprofloxacin,Lebanon
Escherichia coli,Ciprofloxacin,Malaysia
Escherichia coli,Ciprofloxacin,Malaysia
Escherichia coli,Ciprofloxacin,Malaysia
Escherichia coli,Ciprofloxacin,Malaysia
Escherichia coli,Ciprofloxacin,Norway
Escherichia coli,Ciprofloxacin,Norway
Escherichia coli,Ciprofloxacin,Norway
Escherichia coli,Ciprofloxacin,Norway
Escherichia coli,Ciprofloxacin,Nepal
Escherichia coli,Ciprofloxacin,Nepal
Escherichia coli,Ciprofloxacin,Nepal
Escherichia coli,Ciprofloxacin,Nepal
Escherichia coli,Ciprofloxacin,Oman
Escherichia coli,Ciprofloxacin,Oman
Escherichia coli,Ciprofloxacin,Oman
Escherichia coli,Ciprofloxacin,Oman
Escherichia coli,Ciprofloxacin,Pakistan
Escherichia coli,Ciprofloxacin,Pakistan
Escherichia coli,Ciprofloxacin,Pakistan
Escherichia coli,Ciprofloxacin,Pakistan
Escherichia coli,Ciprofloxacin,Philippines
Escherichia coli,Ciprofloxacin,Philippines
Escherichia coli,Ciprofloxacin,Philippines
Escherichia coli,Ciprofloxacin,Philippines
Escherichia coli,Ciprofloxacin,Saudi Arabia
Escherichia coli,Ciprofloxacin,Saudi Arabia
Escherichia coli,Ciprofloxacin,Saudi Arabia
Escherichia coli,Ciprofloxacin,Saudi Arabia
Escherichia coli,Ciprofloxacin,Sudan
Escherichia coli,Ciprofloxacin,Sudan
Escherichia coli,Ciprofloxacin,Sudan
Escherichia coli,Ciprofloxacin,Sudan
Escherichia coli,Ciprofloxacin,Sweden
Escherichia coli,Ciprofloxacin,Sweden
Escherichia coli,Ciprofloxacin,Sweden
Escherichia coli,Ciprofloxacin,Sweden
Escherichia coli,Ciprofloxacin,Thailand
Escherichia coli,Ciprofloxacin,Thailand
Escherichia coli,Ciprofloxacin,Thailand
Escherichia coli,Ciprofloxacin,Thailand
Escherichia coli,Ciprofloxacin,Tunisia
Escherichia coli,Ciprofloxacin,Tunisia
Escherichia coli,Ciprofloxacin,Tunisia
Escherichia coli,Ciprofloxacin,Tunisia
Escherichia coli,Co-trimoxazole,United Arab Emirates
Escherichia coli,Co-trimoxazole,United Arab Emirates
Escherichia coli,Co-trimoxazole,United Arab Emirates
Escherichia coli,Co-trimoxazole,United Arab Emirates
Escherichia coli,Co-trimoxazole,Argentina
Escherichia coli,Co-trimoxazole,Argentina
Escherichia coli,Co-trimoxazole,Argentina
Escherichia coli,Co-trimoxazole,Argentina
Escherichia coli,Co-trimoxazole,Switzerland
Escherichia coli,Co-trimoxazole,Switzerland
Escherichia coli,Co-trimoxazole,Switzerland
Escherichia coli,Co-trimoxazole,Switzerland
Escherichia coli,Co-trimoxazole,Finland
Escherichia coli,Co-trimoxazole,Finland
Escherichia coli,Co-trimoxazole,Finland
Escherichia coli,Co-trimoxazole,Finland
Escherichia coli,Co-trimoxazole,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Co-trimoxazole,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Co-trimoxazole,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Co-trimoxazole,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Co-trimoxazole,India
Escherichia coli,Co-trimoxazole,India
Escherichia coli,Co-trimoxazole,India
Escherichia coli,Co-trimoxazole,India
Escherichia coli,Co-trimoxazole,Republic of Korea
Escherichia coli,Co-trimoxazole,Republic of Korea
Escherichia coli,Co-trimoxazole,Republic of Korea
Escherichia coli,Co-trimoxazole,Republic of Korea
Escherichia coli,Co-trimoxazole,Lao People's Democratic Republic
Escherichia coli,Co-trimoxazole,Lao People's Democratic Republic
Escherichia coli,Co-trimoxazole,Lao People's Democratic Republic
Escherichia coli,Co-trimoxazole,Lao People's Democratic Republic
Escherichia coli,Co-trimoxazole,Malaysia
Escherichia coli,Co-trimoxazole,Malaysia
Escherichia coli,Co-trimoxazole,Malaysia
Escherichia coli,Co-trimoxazole,Malaysia
Escherichia coli,Co-trimoxazole,Norway
Escherichia coli,Co-trimoxazole,Norway
Escherichia coli,Co-trimoxazole,Norway
Escherichia coli,Co-trimoxazole,Norway
Escherichia coli,Co-trimoxazole,Oman
Escherichia coli,Co-trimoxazole,Oman
Escherichia coli,Co-trimoxazole,Oman
Escherichia coli,Co-trimoxazole,Oman
Escherichia coli,Co-trimoxazole,Pakistan
Escherichia coli,Co-trimoxazole,Pakistan
Escherichia coli,Co-trimoxazole,Pakistan
Escherichia coli,Co-trimoxazole,Pakistan
Escherichia coli,Co-trimoxazole,Philippines
Escherichia coli,Co-trimoxazole,Philippines
Escherichia coli,Co-trimoxazole,Philippines
Escherichia coli,Co-trimoxazole,Philippines
Escherichia coli,Co-trimoxazole,Saudi Arabia
Escherichia coli,Co-trimoxazole,Saudi Arabia
Escherichia coli,Co-trimoxazole,Saudi Arabia
Escherichia coli,Co-trimoxazole,Saudi Arabia
Escherichia coli,Co-trimoxazole,Sweden
Escherichia coli,Co-trimoxazole,Sweden
Escherichia coli,Co-trimoxazole,Sweden
Escherichia coli,Co-trimoxazole,Sweden
Escherichia coli,Co-trimoxazole,Thailand
Escherichia coli,Co-trimoxazole,Thailand
Escherichia coli,Co-trimoxazole,Thailand
Escherichia coli,Co-trimoxazole,Thailand
Escherichia coli,Colistin,United Arab Emirates
Escherichia coli,Colistin,United Arab Emirates
Escherichia coli,Colistin,United Arab Emirates
Escherichia coli,Colistin,United Arab Emirates
Escherichia coli,Colistin,Argentina
Escherichia coli,Colistin,Argentina
Escherichia coli,Colistin,Argentina
Escherichia coli,Colistin,Argentina
Escherichia coli,Colistin,Switzerland
Escherichia coli,Colistin,Switzerland
Escherichia coli,Colistin,Switzerland
Escherichia coli,Colistin,Switzerland
Escherichia coli,Colistin,Malaysia
Escherichia coli,Colistin,Malaysia
Escherichia coli,Colistin,Malaysia
Escherichia coli,Colistin,Malaysia
Escherichia coli,Colistin,Oman
Escherichia coli,Colistin,Oman
Escherichia coli,Colistin,Oman
Escherichia coli,Colistin,Oman
Escherichia coli,Colistin,Philippines
Escherichia coli,Colistin,Philippines
Escherichia coli,Colistin,Philippines
Escherichia coli,Colistin,Philippines
Escherichia coli,Colistin,Saudi Arabia
Escherichia coli,Colistin,Saudi Arabia
Escherichia coli,Colistin,Saudi Arabia
Escherichia coli,Colistin,Saudi Arabia
Escherichia coli,Colistin,Tunisia
Escherichia coli,Colistin,Tunisia
Escherichia coli,Colistin,Tunisia
Escherichia coli,Colistin,Tunisia
Escherichia coli,Doripenem,Malaysia
Escherichia coli,Doripenem,Malaysia
Escherichia coli,Doripenem,Malaysia
Escherichia coli,Doripenem,Malaysia
Escherichia coli,Doripenem,Philippines
Escherichia coli,Doripenem,Philippines
Escherichia coli,Doripenem,Philippines
Escherichia coli,Doripenem,Philippines
Escherichia coli,Ertapenem,United Arab Emirates
Escherichia coli,Ertapenem,United Arab Emirates
Escherichia coli,Ertapenem,United Arab Emirates
Escherichia coli,Ertapenem,United Arab Emirates
Escherichia coli,Ertapenem,Switzerland
Escherichia coli,Ertapenem,Switzerland
Escherichia coli,Ertapenem,Switzerland
Escherichia coli,Ertapenem,Switzerland
Escherichia coli,Ertapenem,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ertapenem,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ertapenem,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ertapenem,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ertapenem,India
Escherichia coli,Ertapenem,India
Escherichia coli,Ertapenem,India
Escherichia coli,Ertapenem,India
Escherichia coli,Ertapenem,Republic of Korea
Escherichia coli,Ertapenem,Republic of Korea
Escherichia coli,Ertapenem,Republic of Korea
Escherichia coli,Ertapenem,Republic of Korea
Escherichia coli,Ertapenem,Malaysia
Escherichia coli,Ertapenem,Malaysia
Escherichia coli,Ertapenem,Malaysia
Escherichia coli,Ertapenem,Malaysia
Escherichia coli,Ertapenem,Oman
Escherichia coli,Ertapenem,Oman
Escherichia coli,Ertapenem,Oman
Escherichia coli,Ertapenem,Oman
Escherichia coli,Ertapenem,Philippines
Escherichia coli,Ertapenem,Philippines
Escherichia coli,Ertapenem,Philippines
Escherichia coli,Ertapenem,Philippines
Escherichia coli,Ertapenem,Saudi Arabia
Escherichia coli,Ertapenem,Saudi Arabia
Escherichia coli,Ertapenem,Saudi Arabia
Escherichia coli,Ertapenem,Saudi Arabia
Escherichia coli,Ertapenem,Thailand
Escherichia coli,Ertapenem,Thailand
Escherichia coli,Ertapenem,Thailand
Escherichia coli,Ertapenem,Thailand
Escherichia coli,Ertapenem,Tunisia
Escherichia coli,Ertapenem,Tunisia
Escherichia coli,Ertapenem,Tunisia
Escherichia coli,Ertapenem,Tunisia
Escherichia coli,Ampicillin,United Arab Emirates
Escherichia coli,Ampicillin,United Arab Emirates
Escherichia coli,Ampicillin,United Arab Emirates
Escherichia coli,Ampicillin,United Arab Emirates
Escherichia coli,Ampicillin,Argentina
Escherichia coli,Ampicillin,Argentina
Escherichia coli,Ampicillin,Argentina
Escherichia coli,Ampicillin,Argentina
Escherichia coli,Ampicillin,Bangladesh
Escherichia coli,Ampicillin,Bangladesh
Escherichia coli,Ampicillin,Bangladesh
Escherichia coli,Ampicillin,Bangladesh
Escherichia coli,Ampicillin,Finland
Escherichia coli,Ampicillin,Finland
Escherichia coli,Ampicillin,Finland
Escherichia coli,Ampicillin,Finland
Escherichia coli,Ampicillin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ampicillin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ampicillin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ampicillin,United Kingdom of Great Britain and Northern Ireland
Escherichia coli,Ampicillin,Japan
Escherichia coli,Ampicillin,Japan
Escherichia coli,Ampicillin,Japan
Escherichia coli,Ampicillin,Japan
Escherichia coli,Ampicillin,Republic of Korea
Escherichia coli,Ampicillin,Republic of Korea
Escherichia coli,Ampicillin,Republic of Korea
Escherichia coli,Ampicillin,Republic of Korea
Escherichia coli,Ampicillin,Lao People's Democratic Republic
Escherichia coli,Ampicillin,Lao People's Democratic Republic
